Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9			-1	-1	1	4	652	100	0		0.1
2	9	Re5	D5	327	327	1	4	652	95	96	Bak	0.2
3	9	Mi5	E5	336	336	3	4	1957	95	96	týk	0.5
4	9	Mi5	E5	336	336	1	4	652	95	96	ça 	0.6
5	53			0	0	0	0	0	0	0		0.6
6	9			-1	-1	1	8	326	100	0		0.65
7	9	Mi5	E5	336	336	1	4	652	99	96	hü 	0.75
8	9	Fa5	F5	340	340	1	8	326	99	96		0.8
9	9	Mi5	E5	336	336	1	8	326	99	96		0.85
10	9	Re5	D5	327	327	1	8	326	99	96		0.9
11	9	Do5#4	C5#4	322	322	1	8	326	99	96		0.95
12	9	Si4b4	B4b4	310	310	1	8	326	95	96		1
13	9	Do5#4	C5#4	322	322	1	4	652	95	96	hüsn_	1.1
14	9	Re5	D5	327	327	1	4	652	95	96	ü 	1.2
15	9	Mi5	E5	336	336	3	8	978	99	96	â	1.35
16	9	Fa5	F5	340	340	1	8	326	99	96		1.4
17	9	Mi5	E5	336	336	1	8	326	99	96		1.45
18	9	Re5	D5	327	327	1	8	326	99	96		1.5
19	9	Do5#4	C5#4	322	322	1	8	326	95	96		1.55
20	9	Re5	D5	327	327	1	8	326	95	96	ný	1.6
21	9	Mi5	E5	336	336	3	8	978	95	96	na  	1.75
22	53			0	0	0	0	0	0	0		1.75
23	9	Re5	D5	327	327	1	8	326	95	96	SAZ	1.8
24	9	Do5#4	C5#4	322	322	1	8	326	95	96	.	1.85
25	9	Re5	D5	327	327	1	8	326	95	96	.	1.9
26	9	Mi5	E5	336	336	1	4	652	95	96	.	2
27	53			0	0	0	0	0	0	0		2
28	9			-1	-1	1	4	652	100	0		2.1
29	9	Re5	D5	327	327	1	4	652	95	96	Hay	2.2
30	9	Fa5#4	F5#4	344	344	3	8	978	99	96	ran 	2.35
31	9	Re5	D5	327	327	1	8	326	99	96		2.4
32	9	Fa5#4	F5#4	344	344	1	8	326	99	96		2.45
33	9	Sol5	G5	349	349	1	8	326	95	96		2.5
34	9	La5	A5	358	358	1	4	652	95	96	o	2.6
35	53			0	0	0	0	0	0	0		2.6
36	9			-1	-1	1	8	326	100	0		2.65
37	9	Sol5	G5	349	349	1	8	326	99	96	lur 	2.7
38	9	Fa5	F5	340	340	1	8	326	99	96		2.75
39	9	Mi5	E5	336	336	1	8	326	99	96		2.8
40	9	Re5	D5	327	327	1	8	326	99	96		2.85
41	9	Do5#4	C5#4	322	322	1	8	326	99	96		2.9
42	9	Re5	D5	327	327	1	4	652	95	96		3
43	53			0	0	0	0	0	0	0		3
44	9	Sol5	G5	349	349	1	4	652	95	96	â	3.1
45	9	Fa5#4	F5#4	344	344	1	8	326	99	96	þýk	3.15
46	9	Mi5	E5	336	336	1	8	326	95	96		3.2
47	9	Mi5	E5	336	336	3	8	978	99	96	la	3.35
48	9	Re5	D5	327	327	1	8	326	99	96		3.4
49	9	Do5#4	C5#4	322	322	1	8	326	99	96		3.45
50	9	Re5	D5	327	327	1	8	326	99	96		3.5
51	9	Mi5	E5	336	336	1	8	326	99	96		3.55
52	9	Fa5	F5	340	340	1	8	326	95	96		3.6
53	9	Mi5	E5	336	336	1	8	326	99	96	rýn  	3.65
54	9	Re5	D5	327	327	1	8	326	99	96		3.7
55	9	Do5#4	C5#4	322	322	1	8	326	99	96		3.75
56	9	Si4b4	B4b4	310	310	1	8	326	99	96		3.8
57	8	Re5	D5	327	327	0	0	0	99	96		3.8
58	9	Do5#4	C5#4	322	322	3	16	489	99	96		3.875
59	9	Si4b4	B4b4	310	310	1	16	163	99	96		3.9
60	9	La4	A4	305	305	1	4	652	95	96		4
61	53			0	0	0	0	0	0	0		4
62	9			-1	-1	1	4	652	100	0		4.1
63	54			0	0	0	0	0	0	0	saba@la4	4.1
64	9	Sol4	G4	296	296	1	4	652	95	96	Hay	4.2
65	9	La4	A4	305	305	3	8	978	99	96	ran 	4.35
66	9	Sol4	G4	296	296	1	8	326	99	96		4.4
67	9	La4	A4	305	305	1	8	326	99	96		4.45
68	9	Sol4	G4	296	296	1	8	326	99	96		4.5
69	9	La4	A4	305	305	1	8	326	95	96		4.55
70	9	Si4b1	B4b1	313	313	1	8	326	95	96	o	4.6
71	9			-1	-1	1	8	326	100	0		4.65
72	9	Do5	C5	318	318	1	4	652	99	96	lur 	4.75
73	9	Re5b2	D5b1	325	326	1	8	326	99	96		4.8
74	9	Re5b2	D5b1	325	326	1	8	326	99	96		4.85
75	9	Do5	C5	318	318	1	4	652	99	96		4.95
76	9	Si4b1	B4b1	313	313	1	8	326	95	96		5
77	55			0	0	0	0	0	0	0		5
78	53			0	0	0	0	0	0	0		5
79	9	Mi5	E5	336	336	1	4	652	95	96	â	5.1
80	9	Re5	D5	327	327	1	8	326	99	96	þýk	5.15
81	9	Do5#4	C5#4	322	322	1	8	326	95	96		5.2
82	9	Do5#4	C5#4	322	322	3	8	978	99	96	la	5.35
83	9	Si4b4	B4b4	310	310	1	8	326	99	96		5.4
84	9	La4	A4	305	305	1	8	326	99	96		5.45
85	9	Si4b4	B4b4	310	310	1	8	326	99	96		5.5
86	9	Do5#4	C5#4	322	322	1	8	326	99	96		5.55
87	9	Re5	D5	327	327	1	8	326	95	96		5.6
88	9	Do5#4	C5#4	322	322	1	8	326	99	96	rýn  	5.65
89	9	Si4b4	B4b4	310	310	1	4	652	99	96		5.75
90	9	La4	A4	305	305	1	8	326	99	96		5.8
91	9	La4	A4	305	305	3	8	978	95	96		5.95
92	9			-1	-1	1	8	326	100	0		6
93	53			0	0	0	0	0	0	0		6
94	9	Mi5	E5	336	336	1	8	326	99	96	Ca	6.05
95	9	Re5	D5	327	327	1	8	326	95	96		6.1
96	9	Do5#4	C5#4	322	322	1	8	326	99	96	ným 	6.15
97	9	Re5	D5	327	327	1	8	326	95	96		6.2
98	9	Mi5	E5	336	336	3	4	1957	95	96	ya 	6.5
99	9	Mi5	E5	336	336	1	4	652	95	96	lâ 	6.6
100	53			0	0	0	0	0	0	0		6.6
101	9			-1	-1	1	8	326	100	0		6.65
102	9	Fa5	F5	340	340	1	16	163	99	96	ye 	6.675
103	9	Mi5	E5	336	336	1	16	163	99	96		6.7
104	9	Re5	D5	327	327	1	8	326	95	96		6.75
105	9	Do5#4	C5#4	322	322	1	8	326	95	96	le 	6.8
106	9	Re5	D5	327	327	1	4	652	95	96	lel 	6.9
107	9	Mi5	E5	336	336	1	4	652	95	96	li  	7
108	53			0	0	0	0	0	0	0		7
109	9	Mi5	E5	336	336	1	8	326	99	96	Ye 	7.05
110	9	Re5	D5	327	327	1	8	326	95	96		7.1
111	9	Do5#4	C5#4	322	322	1	8	326	99	96	le 	7.15
112	9	Re5	D5	327	327	1	8	326	95	96		7.2
113	9	Mi5	E5	336	336	3	4	1957	95	96	li 	7.5
114	53			0	0	0	0	0	0	0		7.5
115	9	Do5#4	C5#4	322	322	1	8	326	99	96	ye 	7.55
116	9	Si4b4	B4b4	310	310	1	8	326	99	96		7.6
117	9	Do5#4	C5#4	322	322	1	8	326	95	96		7.65
118	9	Fa5	F5	340	340	1	16	163	99	96	lel 	7.675
