Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
1	9	La4	A4	305	305	3	8	1023	99	96	
2	9	Si4b4	B4b4	310	310	1	8	341	95	96	
3	8	Re5	D5	327	327	1	8	43	95	96	
4	9	Do5#4	C5#4	322	322	3	16	511	99	96	
5	9	Si4b4	B4b4	310	310	1	16	170	99	96	
6	9	La4	A4	305	305	1	4	682	95	96	
7	53										
7	9	Re5	D5	327	327	3	16	511	99	96	
8	9	Mi5	E5	336	336	1	16	170	99	96	
9	9	Fa5	F5	340	340	3	16	511	99	96	
10	9	Re5	D5	327	327	1	16	170	95	96	
11	9	Mi5	E5	336	336	1	2	1364	95	96	
12	9	Es	Es			1	4	682	95	96	
7	53										
13	9	Mi5	E5	336	336	1	8	341	99	96	
14	9	Fa5	F5	340	340	1	8	341	99	96	
15	9	Re5	D5	327	327	1	8	341	99	96	
16	9	Mi5	E5	336	336	1	8	341	95	96	
17	9	Fa5	F5	340	340	1	8	341	99	96	
18	9	Sol5	G5	349	349	1	8	341	99	96	
19	9	Mi5	E5	336	336	1	8	341	99	96	
20	9	Fa5	F5	340	340	1	8	341	95	96	
21	9	Fa5	F5	340	340	3	16	511	99	96	
22	9	Mi5	E5	336	336	1	16	170	99	96	
23	9	Re5	D5	327	327	1	8	341	99	96	
24	9	Do5#4	C5#4	322	322	1	8	341	95	96	
25	9	Re5	D5	327	327	1	2	1364	95	96	
26	9	Es	Es			1	4	682	95	96	
7	53										
27	9	La5	A5	358	358	1	2	1364	95	96	
28	9	Sol5#4	G5#4	353	353	1	4	682	99	96	
29	8	Si5	B5	367	367	1	8	43	99	96	
30	9	La5	A5	358	358	1	8	341	99	96	
31	9	Sol5#4	G5#4	353	353	1	8	341	95	96	
32	9	Fa5#1	F5#1	341	341	3	16	511	99	96	
33	9	Mi5	E5	336	336	1	16	170	99	96	
34	9	Re5	D5	327	327	1	8	341	99	96	
35	9	Do5#4	C5#4	322	322	1	8	341	95	96	
36	9	Re5	D5	327	327	1	8	341	99	96	
37	9	Do5#4	C5#4	322	322	1	16	170	99	96	
38	9	Re5	D5	327	327	1	16	170	99	96	
39	9	Mi5	E5	336	336	1	8	341	99	96	
40	8	Fa5#1	F5#1	341	341	1	8	43	99	96	
41	9	Mi5	E5	336	336	1	16	170	99	96	
42	9	Re5	D5	327	327	1	16	170	99	96	
43	9	Re5	D5	327	327	1	4	682	95	96	
7	53										
44	9	Do5#4	C5#4	322	322	1	8	341	99	96	
45	9	Mi5	E5	336	336	1	8	341	99	96	
46	9	Re5	D5	327	327	1	8	341	99	96	
