Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Re5	D5	327	327	1	4	625	95	96	Ba	0.2222222
2	55			0	0	0	0	0	0	0		0.2222222
3	54			0	0	0	0	0	0	0	ussak@mi5	0.2222222
4	9	Mi5	E5	336	336	1	4	625	95	96	ha	0.4444444
5	9	Mi5	E5	336	336	1	16	156	99	96	rýn 	0.5
6	9	Sol5	G5	349	349	1	16	156	99	96		0.5555556
7	9	Fa5#4	F5#4	344	344	1	16	156	99	96		0.6111111
8	9	Mi5	E5	336	336	1	16	156	99	96		0.6666667
9	9	Mi5	E5	336	336	3	8	938	95	96		1
10	53			0	0	0	0	0	0	0		1
11	9	Re5	D5	327	327	1	4	625	95	96	za	1.222222
12	9	La5	A5	358	358	1	4	625	95	96	ma	1.444444
13	9	Sol5	G5	349	349	1	8	312	99	96	ný 	1.555556
14	9	Fa5#4	F5#4	344	344	1	8	312	95	96		1.666667
15	9	La5	A5	358	358	1	16	156	99	96	gel	1.722222
16	9	Sol5	G5	349	349	1	16	156	99	96		1.777778
17	9	Fa5#4	F5#4	344	344	1	8	312	99	96		1.888889
18	9	Fa5#4	F5#4	344	344	1	16	156	99	96		1.944444
19	9	Mi5	E5	336	336	1	16	156	95	96		2
20	9	Mi5	E5	336	336	3	8	938	99	96	di 	2.333333
21	9	Re5	D5	327	327	1	8	312	95	96		2.444444
22	55			0	0	0	0	0	0	0		2.444444
23	53			0	0	0	0	0	0	0		2.444444
24	54			0	0	0	0	0	0	0	buselik@re5	2.444444
25	9	Mi5	E5	336	336	1	8	312	95	96	a 	2.555556
26	9	Fa5#4	F5#4	344	344	1	8	312	95	96	ca	2.666667
27	9	La5	A5	358	358	1	16	156	99	96	ným  	2.722222
28	9	Sol5	G5	349	349	1	16	156	99	96		2.777778
29	9	Fa5	F5	340	340	1	16	156	99	96		2.833333
30	9	Mi5	E5	336	336	1	16	156	99	96		2.888889
31	9	Re5	D5	327	327	1	16	156	99	96		2.944444
32	9	Do5#4	C5#4	322	322	1	16	156	99	96		3
33	9	Re5	D5	327	327	1	4	625	95	96	Ba	3.222222
34	55			0	0	0	0	0	0	0		3.222222
35	54			0	0	0	0	0	0	0	ussak@mi5	3.222222
36	9	Mi5	E5	336	336	1	4	625	95	96	ha	3.444444
37	9	Mi5	E5	336	336	1	16	156	99	96	rýn 	3.5
38	9	Sol5	G5	349	349	1	16	156	99	96		3.555556
39	9	Fa5#4	F5#4	344	344	1	16	156	99	96		3.611111
40	9	Mi5	E5	336	336	1	16	156	99	96		3.666667
41	9	Mi5	E5	336	336	3	8	938	95	96		4
42	53			0	0	0	0	0	0	0		4
43	9	Re5	D5	327	327	1	4	625	95	96	za	4.222222
44	9	La5	A5	358	358	1	4	625	95	96	ma	4.444445
45	9	Sol5	G5	349	349	1	8	312	99	96	ný 	4.555555
46	9	Fa5#4	F5#4	344	344	1	8	312	95	96		4.666667
47	9	La5	A5	358	358	1	16	156	99	96	gel	4.722222
48	9	Sol5	G5	349	349	1	16	156	99	96		4.777778
49	9	Fa5#4	F5#4	344	344	1	8	312	99	96		4.888889
50	9	Fa5#4	F5#4	344	344	1	16	156	99	96		4.944445
51	9	Mi5	E5	336	336	1	16	156	95	96		5
52	9	Mi5	E5	336	336	3	8	938	99	96	di 	5.333333
53	9	Re5	D5	327	327	1	8	312	95	96		5.444445
54	55			0	0	0	0	0	0	0		5.444445
55	53			0	0	0	0	0	0	0		5.444445
56	54			0	0	0	0	0	0	0	buselik@re5	5.444445
57	9	Mi5	E5	336	336	1	8	312	95	96	a 	5.555555
58	9	Fa5#4	F5#4	344	344	1	8	312	95	96	ca	5.666667
59	9	La5	A5	358	358	1	16	156	99	96	ným  	5.722222
60	9	Sol5	G5	349	349	1	16	156	99	96		5.777778
61	9	Fa5	F5	340	340	1	16	156	99	96		5.833333
62	9	Mi5	E5	336	336	1	16	156	99	96		5.888889
63	9	Re5	D5	327	327	1	16	156	99	96		5.944445
64	9	Do5#4	C5#4	322	322	1	16	156	99	96		6
65	9	Re5	D5	327	327	1	4	625	95	96		6.222222
66	53			0	0	0	0	0	0	0		6.222222
67	9	Mi5	E5	336	336	1	8	312	95	96	Yav	6.333333
68	9	Fa5#4	F5#4	344	344	1	8	312	95	96	ru 	6.444445
69	9	Sol5	G5	349	349	1	8	312	99	96	cey	6.555555
70	9	La5	A5	358	358	1	8	312	99	96		6.666667
71	9	Fa5	F5	340	340	1	8	312	99	96		6.777778
72	9	Mi5	E5	336	336	1	8	312	99	96		6.888889
73	9	Re5	D5	327	327	1	8	312	95	96		7
74	53			0	0	0	0	0	0	0		7
75	9	Do5#4	C5#4	322	322	1	8	312	99	96	lan 	7.111111
76	9	Si4b4	B4b4	310	310	1	16	156	99	96		7.166667
77	9	La4	A4	305	305	1	16	156	95	96		7.222222
78	9	Mi5	E5	336	336	1	8	312	99	96	gel 	7.333333
79	9	Re5	D5	327	327	1	16	156	99	96		7.388889
80	9	Do5#4	C5#4	322	322	1	16	156	95	96		7.444445
81	9	Do5#4	C5#4	322	322	1	8	312	99	96	gi	7.555555
82	9	Si4b4	B4b4	310	310	1	8	312	95	96		7.666667
83	9	Re5	D5	327	327	1	16	156	99	96	de	7.722222
